sku	asin	price	quantity
87264	B000AJ14C4	187.95	0
87265	B000FG86W8	145.95	0
87266	B000BN0Z42	304.50	0
87267	B000BQUGWK	304.50	0
87268	B0000WRYXY	187.95	0
87269	B000BMV646	208.95	0
87270	B000BN0PLU	271.95	0
87271	B00061HFQA	208.95	0
87272	B00061HFO2	292.95	0
87273	B00061HFMY	304.50	0
87274	B00061HFME	367.50	0
87275	B00061HFLU	787.50	0
87276	B00061HFKQ	177.45	0
87277	B00061HFK6	283.50	0
87278	B00061HFJM	304.50	0
87279	B00061HFJ2	304.50	0
87280	B00061HFGU	241.50	0
87281	B000FG86VO	187.95	0
87282	B0006SG11I	838.95	0
87283	B000BMZEQM	271.95	0
87284	B0000WRYGQ	304.50	0
87285	B0000WRYGG	472.50	0
87286	B0000WRYG6	607.95	0
87287	B0000WRYFW	493.50	0
87288	B0000WRYFM	472.50	0
87289	B0000WRYFC	607.95	0
87290	B000ZVQ1UW	1207.50	0
87291	B000YPY74Q	1102.50	0
87292	B0006SG12C	861.93	0
87293	B0000WRYHA	577.50	0
87294	B0006SG11S	522.93	0
87295	B0000WRYHK	313.95	0
87296	B0006SG118	943.95	0
87297	B0019E9K6G	28.35	0
87298	B00061HD6C	125.90	0
87299	B001O31XYO	30.66	0
87300	B001Q0VUCK	25.62	0
87301	B001Q0O4MS	22.05	0
87302	B001PJRRV0	27.09	0
87303	B001PJRRU6	34.65	0
87304	B001Q0O4HI	41.90	0
87305	B001Q0Q9YE	41.90	0
87306	B0006SG122	943.95	0
87307	B0000WRYJS	15.75	0
87308	B00061HEI4	313.95	0
87309	B00061HE84	31.40	0
87310	B00061HE7K	31.40	0
87311	B00061HE6G	31.40	0
87312	B0012NKY6E	249.90	0
87313	B0018RLEGI	187.95	0
87314	B000RB0ZHK	187.95	0
87315	B000M2VRSK	187.95	0
87316	B000Z2ZLNO	292.95	0
87317	B0000WRYKC	523.95	0
87318	B0000WRYH0	607.95	0
87319	B00061HDIK	78.75	0
87320	B0016B80IG	8.61	0
87321	B0000WRYJI	51.45	0
87322	B0000WRYJ8	125.90	0
87323	B0000WRYIY	61.95	0
87324	B00061HDGW	40.95	0
87325	B0000WRYIO	61.95	0
87326	B0000WRYIE	304.50	0
87328	B000OBL964	472.50	0
87329	B0000WRYI4	607.95	0
87330	B0000WRYHU	472.50	0
87331	B00061HDJ4	78.75	0
87332	B00061H9X4	14.60	0
87333	B00061H9ZM	9.35	0
87334	B00061H9ZC	5.15	0
87335	B00061H9Z2	5.15	0
87336	B00061H9YS	10.40	0
87337	B00061H9YI	5.78	0
87338	B00061H9Y8	8.30	0
87339	B00061HAA6	4.73	0
87340	B00061H9ZW	52.40	0
87341	B00061H9XY	17.85	0
87342	B00061H9M0	4.73	0
87343	B00061H9XE	12.50	0
87344	B00061HA0Q	8.72	0
87345	B00061H9WU	22.05	0
87346	B00061H9WK	17.22	0
87347	B0000WRY48	16.70	0
87348	B00061H9W0	104.90	0
87349	B00061HF9W	10.40	0
87350	B00061H9NY	52.40	0
87351	B00061H9N4	10.92	0
87352	B00061H9MU	6.20	0
87353	B00061H9MK	6.20	0
87354	B00061H9UW	20.90	0
87355	B00061H9XO	13.55	0
87356	B00061HA3S	14.60	0
87357	B00061HA74	4.20	0
87358	B00061HA6U	14.60	0
87359	B00061HA6K	9.35	0
87360	B00061HA6A	5.15	0
87361	B00061HA60	26.25	0
87362	B00061HA5Q	9.98	0
87363	B00061HA5G	24.15	0
87364	B00061HA56	52.40	0
87365	B00061HA4W	14.60	0
87366	B00061HA4M	10.40	0
87367	B00061HA06	11.55	0
87368	B00061HA42	11.55	0
87369	B00061HA0G	10.40	0
87370	B00061HA3I	10.40	0
87371	B00061HA38	10.40	0
87372	B00061HA2Y	12.50	0
87373	B00061HA2E	4.73	0
87374	B00061HA24	17.85	0
87375	B00061HA1U	13.65	0
87376	B00061HA1K	6.09	0
87377	B00061HA1A	9.35	0
87378	B00061HA10	9.35	0
87379	B00061H9LQ	9.35	0
87380	B00061HA4C	24.15	0
87381	B00061H9AM	55.65	0
87382	B00061H9F2	12.92	0
87383	B00061H9ES	12.92	0
87384	B00061H9EI	20.90	0
87385	B00061H9E8	20.90	0
87386	B00061H9DY	73.50	0
87387	B00061H9DO	55.65	0
87388	B00061H9D4	55.65	0
87389	B00061H9CK	9.35	0
87390	B00061H9CA	52.40	0
87391	B00061H9MA	6.20	0
87392	B00061H9BG	24.15	0
87393	B0000WRXSA	13.34	0
87394	B0000WRXRG	10.40	0
87395	B00061H99I	5.15	0
87396	B00061H998	7.88	0
87397	B00061H98O	11.55	0
87398	B00061H98E	10.40	0
87399	B00061H984	13.65	0
87400	B00061H97U	10.40	0
87401	B00061H97K	12.50	0
87402	B00061H97A	8.93	0
87403	B000FG4BJ0	8.61	0
87404	B00061H9BQ	11.45	0
87405	B00061H9HK	13.65	0
87406	B00061H9LG	18.80	0
87407	B00061H9KM	23.00	0
87408	B00061H9KC	4.10	0
87409	B00061H9K2	10.19	0
87410	B00061H9JS	41.90	0
87411	B00061H9JI	6.20	0
87412	B00061H9J8	11.45	0
87413	B00061H9IY	28.35	0
87414	B00061H9IO	6.20	0
87415	B00061H9IE	13.55	0
87416	B0000WRXS0	8.30	0
87417	B00061H9HU	14.60	0
87418	B00061H9FC	15.23	0
87419	B00061H9HA	23.00	0
87420	B00061H9H0	9.98	0
87421	B00061H9GQ	14.60	0
87422	B00061H9GG	16.70	0
87423	B00061H9G6	5.15	0
87424	B00061H9FW	24.15	0
87425	B00061H9FM	10.71	0
87426	B0000WRXSU	14.60	0
87427	B0000WRXSK	13.34	0
87428	B00061HA7Y	53.55	0
87429	B00061H9I4	9.35	0
87430	B00061HAP6	3.89	0
87431	B000J49WYW	12.50	0
87432	B000FGBJ5O	7.25	0
87433	B00061HARY	3.68	0
87434	B00061HARO	8.30	0
87435	B00061HARE	8.30	0
87436	B00061HAR4	10.40	0
87437	B00061HAQU	6.20	0
87438	B00061HAQK	6.20	0
87439	B00061HAQA	9.35	0
87440	B00061HA7E	52.40	0
87441	B00061HAPQ	7.88	0
87442	B000FG9QCW	7.25	0
87443	B00061HAOW	3.89	0
87444	B00061HAOM	5.78	0
87445	B00061HAOC	5.78	0
87446	B00061HAO2	4.52	0
87447	B00061HANS	4.10	0
87448	B00061HANI	4.10	0
87449	B00061HAN8	13.55	0
87450	B00061HAMY	3.89	0
87451	B00061HAMO	20.90	0
87452	B00061HAME	9.87	0
87453	B00061HAQ0	14.18	0
87454	B000FG9RIU	6.83	0
87455	B000FGBLLG	8.61	0
87456	B000FG9SI4	57.75	0
87457	B000FG85ME	68.25	0
87458	B001BHGHAI	68.25	0
87459	B000FG85M4	57.75	0
87460	B000FG84XY	9.45	0
87461	B000FG4AVE	5.78	0
87462	B000FGBKP8	7.35	0
87463	B000FG4AR8	4.10	0
87464	B000FG9ROE	7.35	0
87465	B000FG83MQ	7.25	0
87466	B000FGBKHQ	6.83	0
87467	B000FG49G0	5.78	0
87468	B000FGBKDU	14.18	0
87469	B000FG9RG2	4.73	0
87470	B000FG9R7G	9.14	0
87471	B000FG845M	3.47	0
87472	B000FG9R0S	13.76	0
87473	B000FG9QZ4	6.93	0
87474	B000FGBJP4	4.52	0
87475	B000FG49H4	7.25	0
87476	B000FG49GA	62.90	0
87477	B00061HALA	19.95	0
87478	B000FG84NY	7.88	0
87479	B00061HAB0	19.74	0
87480	B00061HAM4	14.18	0
87481	B00061HAE2	40.95	0
87482	B00061HADS	29.40	0
87483	B00061HADI	57.75	0
87484	B00061HAD8	20.69	0
87485	B00061HACY	8.30	0
87486	B00061HACO	6.83	0
87487	B00061HACE	7.25	0
87488	B00061HAC4	7.25	0
87489	B00061HABU	5.78	0
87490	B00061HAEM	9.35	0
87491	B00061HABA	20.90	0
87492	B00061HAEW	16.17	0
87493	B00061HAAQ	9.35	0
87494	B00061HAAG	7.25	0
87495	B00061HA9W	9.35	0
87496	B00061HA9M	9.35	0
87497	B00061HA9C	9.35	0
87498	B00061HA92	7.88	0
87499	B00061HA8S	5.78	0
87500	B00061HA8I	55.65	0
87501	B00061HA88	5.78	0
87502	B00061H9UM	48.30	0
87503	B00061HABK	5.36	0
87504	B00061HAI8	12.50	0
87505	B00061HA7O	52.40	0
87506	B00061HAL0	13.97	0
87507	B00061HAKQ	26.99	0
87508	B00061HAKG	93.45	0
87509	B000FG83M6	52.40	0
87510	B00061HAK6	3.68	0
87511	B00061HAJW	10.40	0
87512	B00061HAJM	4.10	0
87513	B00061HAJC	5.15	0
87514	B00061HAJ2	9.45	0
87515	B00061HAEC	11.45	0
87516	B00061HAII	11.45	0
87517	B00061HALK	5.15	0
87518	B00061HAHY	12.50	0
87519	B00061HAHO	4.73	0
87520	B00061HAHE	9.98	0
87521	B00061HAH4	13.65	0
87522	B00061HAGU	7.46	0
87523	B00061HAGK	15.75	0
87524	B00061HAGA	15.75	0
87525	B00061HAG0	15.75	0
87526	B00061HAFG	14.60	0
87527	B00061HAF6	14.60	0
87528	B00061HAIS	9.45	0
87529	B0000WRXP8	13.65	0
87530	B00061H7SQ	14.18	0
87531	B00061H7SG	14.18	0
87532	B001Q0VS4A	54.50	0
87533	B001Q0TVVM	10.71	0
87534	B00061H7QS	11.45	0
87535	B00061H7QI	11.45	0
87536	B0000WRXPI	17.85	0
87537	B00061H7S6	4.73	0
87538	B00061H7RW	15.75	0
87539	B00061H7KE	11.45	0
87540	B00061H7RC	15.65	0
87541	B00061H7TK	6.62	0
87542	B00061H7Q8	12.18	0
87543	B00061H7P4	14.39	0
87544	B001Q0RXOO	8.30	0
87545	B00061H7O0	8.30	0
87546	B001Q0TVEE	11.24	0
87547	B00061H7NG	17.22	0
87548	B00061H7N6	15.86	0
87549	B0000WRXOY	3.05	0
87550	B00061H7LS	9.98	0
87551	B00061H9V6	11.87	0
87552	B00061H7RM	11.55	0
87553	B00061H7WM	11.03	0
87554	B0000WRXPS	24.15	0
87555	B00061H7ZY	12.50	0
87556	B00061H7ZO	8.93	0
87557	B00061H7ZE	14.18	0
87558	B00061H7Z4	10.40	0
87559	B00061H7YU	10.40	0
87560	B00061H7YA	12.50	0
87561	B00061H7Y0	19.95	0
87562	B00061H7XQ	10.40	0
87563	B00061H7XG	19.95	0
87564	B00061H7T0	9.87	0
87565	B001Q0Q85E	52.40	0
87566	B00061H7TA	12.50	0
87567	B00061H7WC	57.75	0
87568	B00061H7W2	13.13	0
87569	B00061H7VS	8.30	0
87570	B00061H7V8	89.25	0
87571	B00061H7UY	15.75	0
87572	B00061H7UO	8.30	0
87573	B00061H7UE	8.30	0
87574	B00061H7U4	6.20	0
87575	B00061H7TU	12.50	0
87576	B00061H7K4	7.25	0
87577	B00061H7X6	10.40	0
87578	B00061H7AE	2.63	0
87579	B00061H7CW	4.10	0
87580	B00061H7CM	3.05	0
87581	B0000WRXOE	6.20	0
87582	B00061H7CC	4.10	0
87583	B0000WRXO4	4.10	0
87584	B00061H7C2	2.63	0
87585	B00061H7BS	2.63	0
87586	B00061H7BI	2.63	0
87587	B00061H7B8	2.63	0
87588	B00061H7LI	6.09	0
87589	B00061H7AO	2.63	0
87590	B00061H7DG	3.05	0
87591	B00061H7A4	2.63	0
87592	B00061H79U	2.63	0
87593	B00061H79K	3.05	0
87594	B00061H79A	4.10	0
87595	B00061H790	2.63	0
87596	B00061H78Q	2.63	0
87597	B00061H78G	4.73	0
87598	B00061H786	2.84	0
87599	B00061H77W	2.63	0
87600	B00061H77M	2.84	0
87601	B00061H7AY	4.10	0
87602	B00061H7GI	21.95	0
87603	B00061H7JU	6.62	0
87604	B00061H7JK	3.47	0
87605	B00061H7JA	8.82	0
87606	B00061H7J0	10.40	0
87607	B00061H7IQ	10.29	0
87608	B00061H7IG	9.45	0
87609	B00061H7I6	43.22	0
87610	B00061H7HW	4.81	0
87611	B00061H7HM	7.88	0
87612	B00061H7HC	10.71	0
87613	B00061H7D6	3.05	0
87614	B00061H7GS	24.15	0
87615	B0000WRXOO	3.05	0
87616	B00061H7G8	16.49	0
87617	B00061H7FY	16.49	0
87618	B00061H7FO	18.80	0
87619	B00061H7FE	25.73	0
87620	B00061H7EU	5.78	0
87621	B00061H7EK	3.47	0
87622	B00061H7EA	5.15	0
87623	B00061H7E0	7.25	0
87624	B00061H7DQ	7.25	0
87625	B00061H81M	39.90	0
87626	B00061H7H2	11.24	0
87627	B00061H8US	8.30	0
87628	B00061H94S	9.98	0
87629	B00061H8ZI	7.04	0
87630	B00061H8YY	12.50	0
87631	B00061H8YO	7.25	0
87632	B00061H8YE	13.13	0
87633	B00061H8Y4	13.13	0
87634	B00061H8XU	10.40	0
87635	B00061H8WQ	10.40	0
87636	B00061H8VW	9.45	0
87637	B00061H812	53.55	0
87638	B00061H8V2	11.55	0
87639	B001Q0TX5G	46.20	0
87640	B00061H8UI	15.23	0
87641	B00061H8T4	9.45	0
87642	B00061H8SU	19.64	0
87643	B0000WRXQM	16.28	0
87644	B00061H8SK	19.64	0
87645	B00061H8RG	99.75	0
87646	B00061H8QW	6.20	0
87647	B00061H8Q2	11.55	0
87648	B00061H8PI	9.45	0
87649	B00061H8P8	10.92	0
87650	B00061H8VC	6.83	0
87651	B00061H9Q6	62.90	0
87652	B00061H9UC	6.72	0
87653	B00061H9U2	11.34	0
87654	B00061H9TS	15.54	0
87655	B00061H9TI	6.51	0
87656	B00061H9T8	4.10	0
87657	B00061H9SY	7.88	0
87658	B00061H9SO	8.61	0
87659	B00061H9SE	16.70	0
87660	B00061H9S4	16.70	0
87661	B00061H9RA	16.70	0
87662	B00061H952	4.73	0
87663	B00061H9QG	6.83	0
87664	B00061H95W	52.40	0
87665	B00061H9PW	12.50	0
87666	B00061H9PM	53.55	0
87667	B00061H9PC	52.40	0
87668	B00061H9OS	12.50	0
87669	B00061H9OI	53.55	0
87670	B00061H9O8	62.90	0
87671	B00061H970	11.45	0
87672	B00061H96Q	55.65	0
87673	B00061H96G	52.40	0
87674	B00061H8OE	7.25	0
87675	B00061H9QQ	4.73	0
87676	B0000WRXQW	9.35	0
87677	B00061H8OY	6.62	0
87678	B00061H93Y	16.28	0
87679	B00061H92U	11.55	0
87680	B00061H92K	3.68	0
87681	B00061H92A	5.78	0
87682	B00061H920	5.57	0
87683	B00061H91Q	15.75	0
87684	B00061H91G	10.40	0
87685	B00061H916	8.30	0
87686	B00061H90W	16.38	0
87687	B00061H94I	11.45	0
87688	B00061H90C	10.40	0
87689	B00061H8GC	93.45	0
87690	B00061H902	10.40	0
87691	B00061H8ZS	13.13	0
87692	B00061H844	12.50	0
87693	B00061H83U	13.65	0
87694	B00061H83K	12.50	0
87695	B00061H830	10.40	0
87696	B00061H82G	10.40	0
87697	B00061H826	10.40	0
87698	B00061H81W	7.35	0
87699	B00061H9WA	35.49	0
87700	B00061H90M	5.15	0
87701	B00061H8K8	41.90	0
87702	B00061H81C	30.45	0
87703	B00061H8O4	7.25	0
87704	B00061H8NA	12.50	0
87705	B0000WRXQC	10.40	0
87706	B00061H8MQ	5.78	0
87707	B00061H8M6	4.73	0
87708	B00061H8LW	9.45	0
87709	B00061H8LM	7.88	0
87710	B00061H8LC	7.88	0
87711	B00061H8L2	14.60	0
87712	B00061H948	16.28	0
87713	B0000WRXQ2	3.05	0
87714	B00061H8OO	10.40	0
87715	B00061H8JY	8.30	0
87716	B00061H8JO	17.85	0
87717	B00061H8JE	16.70	0
87718	B001Q0RYL6	52.40	0
87719	B00061H8IK	11.03	0
87720	B00061H8IA	24.15	0
87721	B00061H8I0	11.45	0
87722	B00061H8HG	39.90	0
87723	B00061H8H6	10.40	0
87724	B00061H8GW	10.40	0
87725	B00061H8KS	9.98	0
87726	B00061HBHS	120.12	0
87727	B001G54JHS	51.45	0
87728	B00061HBM8	16.70	0
87729	B00061HBLY	22.05	0
87730	B00061HBLO	16.28	0
87731	B00061HBLE	9.66	0
87732	B00061HBKU	20.90	0
87733	B00061HBKA	45.15	0
87734	B00061HBK0	4.10	0
87735	B00061HBJQ	16.70	0
87736	B00061HBJ6	103.95	0
87737	B0000WRXW6	30.45	0
87738	B00061HBN2	10.40	0
87739	B00061HBI2	62.79	0
87740	B000FG9SIE	11.55	0
87741	B00061HBH8	17.85	0
87742	B00061HBGY	13.55	0
87743	B00061HBC8	10.40	0
87744	B00061HBBY	10.40	0
87745	B00061HBBO	10.40	0
87746	B00061HBBE	10.40	0
87747	B00061HBB4	47.25	0
87748	B00061HBAU	9.35	0
87749	B0000WRXVM	4.10	0
87750	B0000WRXVC	41.90	0
87751	B00061HBA0	13.13	0
87752	B00061HBIC	16.70	0
87753	B00061HBS2	9.87	0
87754	B00061HBYG	4.10	0
87755	B0000WRXWG	40.95	0
87756	B00061HBXW	10.40	0
87757	B00061HBX2	15.65	0
87758	B00061HBW8	10.40	0
87759	B00061HBVY	20.90	0
87760	B00061HBVE	4.94	0
87761	B00061HBV4	16.70	0
87762	B00061HBUU	31.50	0
87763	B00061HBUK	61.95	0
87764	B00061HBT6	31.40	0
87765	B00061HBMI	8.30	0
87766	B00061HBSM	12.50	0
87767	B00061HB8M	10.40	0
87768	B00061HBR8	10.40	0
87769	B00061HBQY	10.40	0
87770	B00061HBQO	18.80	0
87771	B00061HBQE	3.89	0
87772	B00061HBQ4	10.40	0
87773	B00061HBPK	12.50	0
87774	B001Q0Q6RO	51.45	0
87775	B00061HBP0	12.50	0
87776	B00061HBOG	16.70	0
87777	B00061H9VG	13.97	0
87778	B00061HBNM	12.50	0
87779	B00061HBSW	20.90	0
87780	B0000WRXTE	9.45	0
87781	B00061HBF0	12.50	0
87782	B00061HBEQ	12.50	0
87783	B00061HBEG	12.50	0
87784	B00061HBDM	12.50	0
87785	B00061HBDC	14.18	0
87786	B0000WRXVW	16.70	0
87787	B00061HB14	11.55	0
87788	B00061HB0U	31.40	0
87789	B00061HB0K	30.45	0
87790	B00061HB0A	28.35	0
87791	B00061HB00	15.75	0
87792	B00061HB9Q	20.90	0
87793	B00061HAYW	12.60	0
87794	B00061HCD6	10.40	0
87795	B001Q0Q944	10.40	0
87796	B00061HAXI	16.28	0
87797	B00061HAWO	15.86	0
87798	B00061HASI	28.35	0
87799	B00061HAYC	9.35	0
87800	B00061HAXS	38.85	0
87801	B001Q0VSWC	6.09	0
87802	B001Q0RYVG	6.09	0
87803	B001Q0Q8VI	6.09	0
87804	B001Q0VSV8	8.82	0
87805	B001Q0VSUO	9.24	0
87806	B00061HAZQ	15.75	0
87807	B00061HB50	7.35	0
87808	B00061HC0E	12.50	0
87809	B00061HB8C	20.90	0
87810	B00061HB82	17.85	0
87811	B0000WRXUI	8.30	0
87812	B00061HB7S	20.90	0
87813	B00061HB7I	16.70	0
87814	B0000WRXU8	13.65	0
87815	B00061HB78	22.05	0
87816	B00061HB6Y	30.45	0
87817	B00061HB6E	5.78	0
87818	B00061HB64	4.10	0
87819	B00061HBFA	14.60	0
87820	B00061HB5A	4.10	0
87821	B00061HCCW	10.40	0
87822	B00061HB4Q	14.60	0
87823	B0000WRXTO	17.64	0
87824	B00061HB46	15.75	0
87825	B00061HB3W	15.75	0
87826	B00061HB3M	15.75	0
87827	B00061HB2I	13.44	0
87828	B00061HB28	11.55	0
87829	B00061HB1Y	12.50	0
87830	B00061HB1O	12.50	0
87831	B00061HCE0	26.25	0
87832	B00061HCDG	19.95	0
87833	B0000WRXUS	8.30	0
87834	B00061HB5U	15.75	0
87835	B00061HCOK	107.10	0
87836	B0000WRY0C	17.85	0
87837	B0000WRY02	17.85	0
87838	B0000WRXZS	17.85	0
87839	B0000WRXZI	8.93	0
87840	B0000WRXZ8	52.40	0
87841	B0000WRXYY	12.50	0
87842	B00061HCS6	66.15	0
87843	B00061HCQI	80.85	0
87844	B00061HCQ8	11.97	0
87845	B00061HCPY	30.45	0
87846	B00061HCPO	10.40	0
87847	B00061HCKO	16.70	0
87848	B00061HCP4	9.45	0
87849	B00061HCT0	78.75	0
87850	B00061HCOA	30.45	0
87851	B00061HCNQ	51.45	0
87852	B00061HCN6	13.13	0
87853	B001Q0RYAM	61.95	0
87854	B00061HCMW	12.08	0
87855	B00061HCMC	36.75	0
87856	B00061HCM2	30.98	0
87857	B00061HCLS	15.75	0
87858	B00061HCLI	62.90	0
87859	B00061HCL8	62.90	0
8786	B000XPGG64	4.90	0
87860	B00061HBYQ	12.50	0
87861	B00061HCPE	26.25	0
87862	B0000WRY2K	19.95	0
87863	B0000WRY3Y	19.95	0
87864	B00061HCX6	10.40	0
87865	B00061HCWW	40.95	0
87866	B0000WRY3E	7.35	0
87867	B0000WRY34	7.35	0
87868	B0000WRY2U	17.64	0
87869	B00061HCWM	16.28	0
87870	B00061HCWC	49.35	0
87871	B00061HCW2	83.90	0
87872	B00061HCVS	51.45	0
87873	B00061HCVI	10.40	0
87874	B0000WRY0M	41.90	0
87875	B00061HCUY	13.65	0
87876	B00061HCSQ	47.25	0
87877	B0000WRY2A	17.85	0
87878	B0000WRY20	17.85	0
87879	B0000WRY1Q	17.85	0
87880	B0000WRY1G	17.85	0
87881	B0000WRY16	16.70	0
87882	B00061HCUO	36.75	0
87883	B00061HCUE	41.90	0
87884	B00061HCTU	5.15	0
87885	B00061HCTK	5.15	0
87886	B00061HCTA	30.98	0
87887	B0000WRY0W	8.30	0
87888	B00061HCKE	54.81	0
87889	B00061HCV8	22.05	0
87890	B001Q0RXOE	113.40	0
87891	B00061HC8Q	62.90	0
87892	B00061HC8G	11.21	0
87893	B00061HC86	7.69	0
87894	B00061HC7W	7.69	0
87895	B00061HC7C	49.35	0
87896	B00061HC72	41.90	0
87897	B00061HC5Y	12.29	0
87898	B00061HC5O	11.45	0
87899	B0000WRXXA	8.30	0
87900	B00061HC5E	103.95	0
87901	B00061HC54	8.30	0
87902	B00061HCKY	19.43	0
87903	B00061HC4U	46.20	0
87904	B00061HCA4	5.78	0
87905	B00061HC4A	8.30	0
87906	B00061HC40	26.25	0
87907	B00061HC3Q	26.25	0
87908	B00061HC3G	104.90	0
87909	B00061HC36	17.12	0
87910	B00061HC22	16.70	0
87911	B00061HC1S	14.28	0
87912	B00061HC1I	18.80	0
87913	B00061HC18	18.80	0
87914	B0000WRXWQ	82.95	0
87915	B00061HBNC	11.45	0
87916	B0000WRXX0	8.72	0
87917	B00061HCF4	7.35	0
87918	B00061HCJK	8.30	0
87919	B00061HCJA	8.30	0
87920	B00061HCIQ	72.45	0
87921	B00061HCI6	6.62	0
87922	B00061HCHW	83.90	0
87923	B00061HCHM	8.30	0
87924	B00061HCHC	12.50	0
87925	B00061HCH2	8.93	0
87926	B00061HCGS	62.90	0
87927	B00061HCGI	8.30	0
87928	B00061HCG8	37.80	0
87929	B00061HC9A	3.84	0
87930	B0000WRXYO	12.50	0
87931	B00061HC9K	3.89	0
87932	B00061HCEU	28.35	0
87933	B00061HCEK	17.33	0
87934	B0000WRXYE	12.50	0
87935	B00061HCEA	11.55	0
87936	B00061HCCM	6.20	0
87937	B0000WRXY4	17.64	0
87938	B00061HCBI	9.45	0
87939	B00061HCB8	34.65	0
87940	B0000WRXXK	9.98	0
87941	B00061HCAY	26.25	0
87942	B00061HCAE	20.58	0
87943	B00061HBZA	20.90	0
87944	B00061HCFY	30.45	0
87945	B001BHEKBQ	19.11	0
87946	B001DTWSNE	57.75	0
87947	B001BHI896	51.45	0
87948	B001BO6GIO	47.25	0
87949	B001BL9OHM	7.77	0
87950	B000J44ZLC	6.51	0
87951	B001BHGHJE	7.77	0
87952	B001BHEKDE	51.45	0
87953	B001BHLW1W	6.09	0
87954	B001BHLW4E	7.98	0
87955	B000J46WU4	20.90	0
87956	B001BHGHHG	25.62	0
87957	B001BHI85U	13.65	0
87958	B001BHEK9I	7.14	0
87959	B001BLFPIE	7.14	0
87960	B001FYXF3E	10.08	0
87961	B001BHK97A	11.13	0
87962	B001E4X2Y2	7.98	0
87963	B000V8DFMG	72.87	0
87964	B001BHGHJ4	9.24	0
87965	B000FFH936	68.25	0
87966	B000FG4BJK	51.45	0
87967	B001BHEK34	68.25	0
87968	B001Q0TW16	68.25	0
87969	B000FG85OW	5.25	0
87970	B000FGBLM0	57.75	0
87971	B000FG9SKC	7.77	0
87972	B000FG85P6	4.41	0
87973	B000FGBLMA	17.22	0
87974	B000FFFZ1O	51.45	0
87975	B000FFH92W	57.75	0
87976	B000FG9SLG	11.97	0
87977	B000FFH93G	53.55	0
87978	B001G54JGY	57.75	0
87979	B000FG9SKM	10.71	0
87980	B000FGBLMU	11.97	0
87981	B000FG4BJU	10.71	0
87982	B001BPB6RY	41.90	0
87983	B000FG85PG	11.97	0
87984	B001CEE5K4	5.67	0
87985	B000FGBLMK	6.93	0
87986	B001BHEK6G	8.40	0
87987	B000J49WZQ	62.90	0
87988	B001BHK92A	57.75	0
87989	B000BNA0H4	8.61	0
87990	B00061HBO6	16.70	0
87991	B001Q0O310	3.99	0
87992	B00144QQKO	51.87	0
87993	B0012SW5R0	43.89	0
87994	B001BHI82I	5.25	0
87995	B001Q0TWB6	4.41	0
87996	B000FG855Q	12.50	0
87997	B000BN6V7W	5.25	0
87998	B001Q0Q8E0	5.67	0
87999	B001BHLW0I	4.41	0
88000	B000BNA0GK	13.65	0
88002	B001BHGHEO	10.71	0
88003	B001BHI7YC	10.71	0
88004	B001BHK93O	7.14	0
88005	B001Q0Q8FE	47.25	0
88006	B000J44ZOE	51.45	0
88007	B001BHGHF8	6.09	0
88008	B001CHVSA6	6.30	0
88009	B000J47YUQ	6.93	0
88010	B001Q0TWEI	12.39	0
88011	B000J46WUE	8.61	0
88012	B000J49X2I	6.93	0
88013	B000J44ZM6	6.93	0
88014	B000J47YVK	8.61	0
88015	B000FG850G	9.35	0
88016	B000J44ZO4	8.61	0
88017	B000FG4AZU	14.60	0
88018	B00144UNYO	56.49	0
88019	B000VUBV8O	7.98	0
88020	B001BHK91G	68.25	0
88021	B001Q0O31A	3.99	0
88022	B001Q0RYJS	7.98	0
88023	B000FGBL2K	3.05	0
88024	B000FG857E	4.10	0
88025	B001FZ180K	5.25	0
88026	B000J47YW4	11.13	0
88027	B000FG4BHM	68.25	0
88028	B001C50CPU	17.64	0
88029	B000FGBLIY	20.16	0
88030	B000FGBLJI	52.40	0
88031	B000FG4BGI	14.70	0
88032	B000FGBLJS	62.90	0
88033	B000J44ZJE	57.75	0
88034	B000FG4BG8	17.22	0
88035	B001BHLVW2	20.90	0
88036	B000FG4BEA	3.68	0
88037	B000FGBL98	3.68	0
88038	B000J49X0K	72.45	0
88039	B000BN3M5Q	6.09	0
88040	B000KBA91E	53.55	0
88041	B000BN6V8G	4.41	0
88042	B000BN2YC8	8.61	0
88043	B000FG9SJS	17.64	0
88044	B000FG4BH2	52.40	0
88045	B000FG9SH0	7.88	0
88046	B000FG9SDO	6.83	0
88047	B000FGBLHA	7.88	0
88048	B000FG4BAO	6.83	0
88049	B000FG9SDY	5.99	0
88050	B000BN0V00	53.55	0
88051	B000FGBLGG	41.90	0
88052	B001Q0TWI4	11.13	0
88053	B000FG4BB8	3.05	0
88054	B000FGBL84	4.10	0
88055	B000FG9SHA	7.88	0
88056	B000FGBLIE	61.95	0
88057	B000FG9SFC	2.84	0
88058	B00061HAS8	57.75	0
88059	B000FG85KG	68.25	0
88060	B000FG85FQ	4.52	0
88061	B001CHZQZ4	3.99	0
88062	B000FG85E2	3.89	0
88063	B001BHI80A	14.07	0
88064	B001CHVS8S	6.30	0
88065	B001E2LVMO	6.09	0
88066	B001BHI814	7.14	0
88067	B001BHLW12	7.14	0
88068	B000FGBL5C	4.10	0
88069	B001Q0VSJ0	10.08	0
88070	B001EMXLXQ	5.25	0
88071	B000FGBL6G	5.15	0
88073	B0007UBIA4	56.18	0
88074	B001KERAL2	346.50	0
88075	B001UKU1T4	51.45	0
